work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,MI,FT,Data Manager,115500.0,USD,115500.0,US,0,US,M
2023,SE,FT,Data Analyst,139000.0,USD,139000.0,US,0,US,M
2022,SE,FT,Data Engineer,154600.0,USD,154600.0,US,0,US,L
2023,EN,FT,AI Programmer,70000.0,USD,70000.0,IN,0,AU,L
2024,MI,FT,Data Scientist,70000.0,USD,70000.0,US,0,US,M
2023,SE,FT,Data Manager,55200.0,USD,55200.0,US,0,US,M
2024,SE,FT,Data Engineer,94500.0,USD,94500.0,US,0,US,M
2023,SE,FT,Data Analyst,113220.0,USD,113220.0,US,0,US,M
2022,MI,FT,Data Engineer,150000.0,USD,150000.0,US,100,US,M
2023,SE,FT,Data Analyst,128000.0,USD,128000.0,US,0,US,M
2023,MI,FT,Analytics Engineer,172200.0,USD,172200.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,120250.0,USD,120250.0,US,0,US,M
2024,SE,FT,Machine Learning Researcher,250800.0,USD,250800.0,US,0,US,M
2023,SE,FT,BI Analyst,118800.0,USD,118800.0,US,100,US,M
2023,EX,FT,Data Scientist,180000.0,USD,180000.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,119700.0,USD,119700.0,US,0,US,M
2023,SE,FT,BI Developer,110000.0,USD,110000.0,US,100,US,M
2023,EN,FT,Data Scientist,24000.0,USD,24000.0,US,100,US,M
2023,SE,FT,Data Science Practitioner,83900.0,USD,83900.0,US,0,US,M
2023,SE,FT,Data Engineer,153600.0,USD,153600.0,US,0,US,M
2023,EX,FT,Director of Data Science,249300.0,USD,249300.0,US,0,US,M
2023,SE,FT,Data Analyst,138000.0,USD,138000.0,US,0,US,M
2023,SE,FT,Applied Scientist,178538.0,USD,178538.0,US,100,US,M
2022,SE,FT,Data Scientist,191475.0,USD,191475.0,US,100,US,M
2023,MI,FT,Applied Scientist,36000.0,USD,36000.0,NG,50,NG,M
2023,SE,FT,Data Engineer,63000.0,USD,63000.0,US,100,US,M
2023,EN,FT,Data Analyst,69525.0,USD,69525.0,US,100,US,M
2022,MI,FT,Data Analyst,75000.0,USD,75000.0,CA,0,CA,M
2022,SE,FT,Data Engineer,100000.0,USD,100000.0,US,0,US,M
2022,SE,FT,Data Architect,149040.0,USD,149040.0,US,100,US,M
2023,SE,FT,Data Engineer,142200.0,USD,142200.0,DE,0,DE,M
2024,SE,FT,Data Scientist,153000.0,USD,153000.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,142200.0,USD,142200.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,166600.0,USD,166600.0,US,0,US,M
2023,SE,FT,Research Scientist,198800.0,USD,198800.0,US,0,US,M
2024,SE,FT,Research Scientist,234000.0,USD,234000.0,US,0,US,M
2023,SE,FT,Data Engineer,140000.0,USD,140000.0,US,100,US,M
2024,SE,FT,Data Scientist,204800.0,USD,204800.0,US,0,US,M
2022,SE,FT,Data Scientist,156400.0,USD,156400.0,US,0,US,M
2024,SE,FT,AI Engineer,93300.0,USD,93300.0,US,0,US,M
2024,SE,FT,Data Scientist,218500.0,USD,218500.0,US,100,US,M
2023,MI,FT,Data Engineer,169000.0,USD,169000.0,US,0,US,M
2024,SE,FT,Data Product Manager,145000.0,USD,145000.0,US,100,US,M
2023,MI,FT,Data Analyst,120000.0,USD,120000.0,US,0,US,M
2023,EN,FT,Research Scientist,100400.0,USD,100400.0,US,0,US,L
2023,SE,FT,Machine Learning Scientist,180514.0,USD,180514.0,US,100,US,M
2023,SE,FT,Data Scientist,359170.0,USD,359170.0,US,0,US,M
2021,MI,FT,Machine Learning Engineer,21000.0,EUR,24823.0,SI,50,SI,L
2023,EN,FT,Data Analyst,133000.0,USD,133000.0,US,0,US,M
2023,SE,FT,Data Scientist,198200.0,USD,198200.0,US,100,US,M
2023,SE,FT,Data Analyst,169000.0,USD,169000.0,US,0,US,M
2023,SE,FT,Data Engineer,169000.0,USD,169000.0,US,0,US,M
2022,SE,FT,Data Engineer,120000.0,USD,120000.0,US,0,US,M
2024,SE,FT,Data Engineer,100000.0,GBP,125000.0,GB,0,GB,M
2023,MI,FT,Data Developer,120681.0,USD,120681.0,US,100,US,M
2023,SE,FT,Data Scientist,197600.0,USD,197600.0,US,100,US,M
2024,SE,FT,Data Scientist,165100.0,USD,165100.0,US,0,US,M
2024,SE,FT,Data Analyst,145000.0,USD,145000.0,US,0,US,M
2024,SE,FT,Business Intelligence,70000.0,USD,70000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,175000.0,USD,175000.0,US,0,US,M
2024,SE,FT,Research Engineer,290000.0,USD,290000.0,US,0,US,M
2023,SE,FT,Data Engineer,91270.0,USD,91270.0,US,0,US,M
2023,SE,FT,Data Analyst,104000.0,USD,104000.0,US,100,US,M
2024,SE,FT,Machine Learning Engineer,150700.0,USD,150700.0,US,0,US,M
2024,SE,FT,Data Scientist,138000.0,USD,138000.0,US,0,US,M
2022,SE,FT,Data Scientist,156400.0,USD,156400.0,US,0,US,M
2023,SE,FT,Data Lead,200000.0,USD,200000.0,US,0,US,M
2024,MI,FT,Data Scientist,90000.0,USD,90000.0,US,100,US,M
2023,SE,FT,Data Engineer,130000.0,USD,130000.0,US,100,US,M
2024,SE,FT,Machine Learning Engineer,96200.0,USD,96200.0,US,0,US,M
2023,EX,FT,AI Architect,200000.0,EUR,215936.0,BE,100,US,L
2023,SE,FT,Data Engineer,200000.0,USD,200000.0,US,100,US,M
2023,MI,FT,Data Engineer,135000.0,USD,135000.0,US,100,US,M
2024,SE,FT,Data Architect,174000.0,USD,174000.0,US,0,US,M
2024,EN,FT,Research Analyst,78308.0,USD,78308.0,CA,0,CA,M
2024,SE,FT,Data Engineer,103000.0,USD,103000.0,US,0,US,M
2023,SE,FT,Research Scientist,250000.0,USD,250000.0,US,0,US,M
2024,SE,FT,Machine Learning Engineer,331640.0,USD,331640.0,US,0,US,M
2024,SE,FT,Business Intelligence,260000.0,USD,260000.0,US,0,US,M
2024,SE,FT,Data Engineer,94100.0,USD,94100.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,159000.0,USD,159000.0,US,0,US,M
2023,SE,FT,Data Analyst,80000.0,USD,80000.0,US,0,US,M
2022,SE,FT,Data Scientist,205300.0,USD,205300.0,US,0,US,L
2023,SE,FT,Data Manager,110400.0,USD,110400.0,US,0,US,M
2024,SE,FT,Machine Learning Scientist,230000.0,USD,230000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,80000.0,USD,80000.0,US,0,US,M
2023,MI,FT,Data Analyst,110000.0,USD,110000.0,US,0,US,M
2021,MI,FT,Data Scientist,150000.0,USD,150000.0,US,100,US,M
2023,SE,FT,Data Scientist,116000.0,USD,116000.0,US,0,US,M
2024,MI,FT,AI Engineer,65000.0,USD,65000.0,US,0,US,M
2023,MI,FT,Data Analyst,110000.0,USD,110000.0,US,100,US,M
2024,EN,FT,Machine Learning Engineer,105300.0,USD,105300.0,CA,100,CA,M
2023,EN,FT,Applied Scientist,213660.0,USD,213660.0,US,0,US,L
2024,EN,FT,Data Analyst,157600.0,USD,157600.0,US,0,US,M
2023,SE,FT,Data Visualization Specialist,185000.0,USD,185000.0,US,0,US,M
2024,EN,CT,AI Research Scientist,80000.0,EUR,88888.0,DE,0,DE,L
2024,MI,FT,Research Scientist,124100.0,USD,124100.0,US,0,US,L
2021,MI,FT,ML Engineer,8500000.0,JPY,77364.0,JP,50,JP,S
2024,SE,FT,Data Scientist,269000.0,USD,269000.0,CA,0,CA,M
2023,EN,FT,Data Analyst,132600.0,USD,132600.0,US,100,US,M
2024,MI,FT,Data Scientist,117000.0,USD,117000.0,US,0,US,M
2023,SE,FT,Data Scientist,225000.0,USD,225000.0,US,0,US,M
2023,MI,FT,Data Scientist,180000.0,USD,180000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,245700.0,USD,245700.0,US,0,US,M
2024,SE,FT,Data Science,331292.0,USD,331292.0,US,0,US,M
2023,EN,FT,Data Analyst,92000.0,USD,92000.0,US,100,US,M
2023,SE,FT,Business Intelligence Engineer,156400.0,USD,156400.0,US,0,US,M
2023,SE,FT,Research Engineer,293000.0,USD,293000.0,US,0,US,M
2024,MI,FT,Data Modeler,179000.0,USD,179000.0,US,0,US,M
2023,SE,FT,Data Scientist,129300.0,USD,129300.0,US,0,US,M
2023,SE,FT,Data Scientist,164000.0,USD,164000.0,US,100,US,M
2022,SE,FT,Data Scientist,203500.0,USD,203500.0,US,0,US,M
2024,SE,FT,Research Engineer,190000.0,USD,190000.0,US,0,US,M
2024,SE,FT,Data Engineer,195000.0,USD,195000.0,US,100,US,M
2023,EX,FT,Data Engineer,194500.0,USD,194500.0,US,0,US,M
2024,MI,FT,Data Science Manager,328000.0,USD,328000.0,US,0,US,M
2024,EN,FT,Data Analyst,115000.0,USD,115000.0,US,0,US,M
2023,MI,FT,Machine Learning Scientist,170000.0,USD,170000.0,US,0,US,M
2022,MI,FT,Data Scientist,120000.0,USD,120000.0,US,100,US,M
2024,SE,FT,Data Analyst,76000.0,USD,76000.0,US,0,US,M
2024,SE,FT,Data Analyst,80000.0,USD,80000.0,IE,0,IE,M
2021,EN,FT,Big Data Engineer,1200000.0,INR,16228.0,IN,100,IN,L
2024,SE,FT,Data Engineer,145360.0,USD,145360.0,US,100,US,M
2023,SE,FT,Data Scientist,160000.0,USD,160000.0,US,0,US,M
2023,SE,FT,Data Engineer,115000.0,USD,115000.0,US,0,US,M
2024,MI,FT,Data Scientist,72360.0,USD,72360.0,US,0,US,M
2022,SE,FT,Data Engineer,120000.0,USD,120000.0,US,0,US,M
2023,SE,FT,Research Engineer,200800.0,USD,200800.0,US,0,US,M
2022,SE,FT,Research Scientist,249500.0,USD,249500.0,US,0,US,M
2023,MI,FT,Data Analyst,36050.0,GBP,44356.0,GB,100,GB,M
2023,MI,FT,Data Analyst,110000.0,USD,110000.0,US,100,US,M
2022,SE,FT,Data Engineer,185900.0,USD,185900.0,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,113100.0,USD,113100.0,US,0,US,M
2023,SE,FT,Data Engineer,194595.0,USD,194595.0,US,0,US,M
2023,SE,FT,Data Engineer,163800.0,USD,163800.0,US,0,US,M
2023,SE,FT,Analytics Engineer,117700.0,USD,117700.0,GB,100,GB,M
2023,SE,FT,Data Engineer,140000.0,USD,140000.0,US,100,US,M
2024,SE,PT,CRM Data Analyst,40000.0,USD,40000.0,AE,100,AE,L
2022,SE,FT,Data Engineer,179305.0,USD,179305.0,US,100,US,M
2023,SE,FT,Data Scientist,258700.0,USD,258700.0,US,0,US,M
2023,SE,FT,Data Science Manager,299500.0,USD,299500.0,US,0,US,M
2024,SE,FT,Data Modeler,112000.0,USD,112000.0,US,0,US,M
2021,SE,FT,Data Science Manager,174000.0,USD,174000.0,US,100,US,L
2023,SE,FT,Machine Learning Engineer,204500.0,USD,204500.0,US,0,US,M
2024,EN,FT,Business Intelligence,142000.0,USD,142000.0,US,0,US,M
2023,SE,FT,Data Analyst,52500.0,USD,52500.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,283200.0,USD,283200.0,US,0,US,M
2024,SE,FT,Data Engineer,199700.0,USD,199700.0,US,0,US,M
2023,SE,FT,ML Engineer,159000.0,USD,159000.0,US,0,US,M
2022,SE,FT,Data Analyst,130050.0,USD,130050.0,US,100,US,M
2023,SE,FT,Data Analyst,70374.0,USD,70374.0,US,0,US,M
2023,MI,FT,BI Analyst,86100.0,USD,86100.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,83300.0,GBP,102492.0,GB,0,GB,M
2023,MI,FT,Data Scientist,110000.0,USD,110000.0,US,100,US,M
2024,SE,FT,Research Scientist,278700.0,USD,278700.0,US,0,US,M
2023,MI,FT,Data Engineer,750000.0,USD,750000.0,US,0,US,M
2024,MI,FT,Data Developer,100000.0,USD,100000.0,US,100,US,M
2023,SE,FT,Data Engineer,282000.0,USD,282000.0,US,0,US,M
2024,SE,FT,Machine Learning Engineer,220000.0,USD,220000.0,US,0,US,M
2023,MI,FT,Research Engineer,55000.0,GBP,67672.0,GB,100,GB,M
2023,SE,FT,Data Scientist,168000.0,USD,168000.0,US,100,US,M
2023,SE,FT,Data Scientist,100000.0,USD,100000.0,US,0,US,M
2023,SE,FT,Data Scientist,141000.0,USD,141000.0,US,0,US,M
2023,SE,FT,Data Engineer,122000.0,USD,122000.0,US,0,US,M
2024,MI,FT,Business Intelligence,146851.0,USD,146851.0,US,0,US,M
2024,EN,FT,Data Science,51550.0,EUR,57277.0,FR,50,FR,M
2021,MI,FT,Data Scientist,130000.0,USD,130000.0,US,50,US,L
2023,SE,FT,Research Analyst,188600.0,USD,188600.0,US,0,US,M
2024,SE,FT,Data Engineer,231000.0,USD,231000.0,US,100,US,M
2024,EX,FT,Data Science Engineer,120000.0,USD,120000.0,US,0,US,M
2024,SE,FT,Data Architect,120000.0,USD,120000.0,US,0,US,M
2024,EN,FT,Data Analyst,92000.0,USD,92000.0,US,100,US,M
2024,SE,FT,Research Scientist,146000.0,USD,146000.0,US,0,US,M
2024,SE,FT,BI Analyst,130000.0,USD,130000.0,US,0,US,M
2023,SE,FT,Data Engineer,102000.0,USD,102000.0,US,0,US,M
2022,SE,FT,Data Engineer,100000.0,USD,100000.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,160000.0,USD,160000.0,US,0,US,M
2023,SE,FT,Data Engineer,108768.0,USD,108768.0,US,0,US,M
2024,MI,FT,Data Scientist,73100.0,USD,73100.0,US,0,US,M
2023,SE,FT,Data Scientist,127300.0,USD,127300.0,US,0,US,L
2023,SE,FT,Data Scientist,170000.0,USD,170000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,262000.0,USD,262000.0,US,0,US,M
2022,MI,FT,Data Scientist,200000.0,USD,200000.0,US,100,US,M
2023,SE,FT,Data Engineer,143000.0,USD,143000.0,US,0,US,M
2024,SE,FT,Data Analyst,82620.0,USD,82620.0,US,0,US,M
2021,MI,FT,Data Engineer,90000.0,USD,90000.0,US,100,US,L
2021,SE,FT,Head of Data,87000.0,EUR,102839.0,SI,100,SI,L
2023,MI,FT,Data Engineer,102200.0,USD,102200.0,CA,0,CA,M
2023,EN,FT,Data Engineer,160000.0,USD,160000.0,US,0,US,M
2023,SE,FT,Data Analyst,120000.0,USD,120000.0,CA,0,CA,M
2023,SE,FT,Business Intelligence Engineer,78800.0,USD,78800.0,US,100,US,M
2023,MI,FT,Machine Learning Engineer,150000.0,USD,150000.0,US,100,US,M
2023,MI,FT,Data Manager,115500.0,USD,115500.0,US,0,US,M
2024,SE,FT,Data Scientist,170000.0,USD,170000.0,US,0,US,M
2023,SE,FT,Data Architect,135000.0,USD,135000.0,US,100,US,M
2023,MI,FT,Data Engineer,95000.0,USD,95000.0,US,100,US,M
2021,MI,FT,Data Scientist,40900.0,GBP,56256.0,GB,50,GB,L
2023,SE,FT,Data Manager,145000.0,USD,145000.0,US,0,US,M
2023,MI,FT,Data Analyst,100000.0,USD,100000.0,CA,100,CA,M
2023,EX,FT,Data Engineer,200000.0,USD,200000.0,US,0,US,M
2024,MI,FT,Business Intelligence,167500.0,USD,167500.0,US,0,US,M
2022,SE,FT,Data Engineer,165000.0,USD,165000.0,US,100,US,M
2024,SE,FT,Data Engineer,116000.0,USD,116000.0,US,0,US,M
2023,EN,FT,Data Integration Specialist,85000.0,USD,85000.0,CA,0,CA,M
2023,SE,FT,Data Engineer,116000.0,USD,116000.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,150000.0,USD,150000.0,US,100,US,M
2023,SE,FT,Data Science,135800.0,USD,135800.0,US,100,US,M
2023,SE,FT,Applied Scientist,309400.0,USD,309400.0,US,0,US,L
2023,SE,FT,Machine Learning Engineer,238000.0,USD,238000.0,US,0,US,M
2023,MI,FT,Data Engineer,140000.0,USD,140000.0,US,100,US,M
2024,SE,FT,Data Engineer,150000.0,USD,150000.0,US,100,US,M
2022,SE,FT,BI Developer,140000.0,USD,140000.0,US,100,US,M
2023,SE,FT,Data Engineer,73100.0,USD,73100.0,US,0,US,M
2023,SE,FT,Data Engineer,163800.0,USD,163800.0,US,0,US,M
2023,SE,FT,Data Analyst,48000.0,EUR,51824.0,ES,100,ES,M
2023,SE,FT,Data Science,185000.0,USD,185000.0,US,0,US,M
2022,SE,FT,Lead Data Scientist,164000.0,EUR,172309.0,IE,100,IE,L
2023,SE,FT,Data Scientist,305600.0,USD,305600.0,US,0,US,M
2023,SE,FT,Data Product Manager,220000.0,USD,220000.0,US,0,US,M
2023,SE,FT,Data Engineer,170000.0,USD,170000.0,US,100,US,M
2021,EN,FT,Marketing Data Engineer,90000.0,SGD,66970.0,SG,50,SG,L
2023,SE,FT,Data Engineer,116000.0,USD,116000.0,US,0,US,M
2024,EN,FT,Data Science Analyst,70000.0,USD,70000.0,US,0,US,M
2024,SE,FT,Data Engineer,200000.0,USD,200000.0,US,0,US,M
2023,SE,FT,Data Engineer,150000.0,USD,150000.0,US,100,US,M
2022,MI,FT,Data Analyst,30000.0,EUR,31520.0,ES,100,ES,M
2022,SE,FT,Data Analyst,136600.0,USD,136600.0,US,100,US,M
2022,MI,FT,Deep Learning Engineer,70000.0,GBP,86193.0,GB,100,GB,M
2024,SE,FT,Research Scientist,100000.0,USD,100000.0,US,0,US,M
2024,SE,FT,Data Scientist,113050.0,USD,113050.0,US,0,US,M
2024,SE,FT,Machine Learning Engineer,159000.0,USD,159000.0,US,0,US,M
2023,MI,FT,Data Engineer,114000.0,USD,114000.0,US,100,US,M
2024,MI,FT,Applied Scientist,250000.0,USD,250000.0,US,0,US,M
2023,SE,FT,Data Scientist,165000.0,USD,165000.0,US,0,US,M
2023,MI,FT,Machine Learning Engineer,220000.0,USD,220000.0,US,0,US,M
2024,SE,FT,Data Science,70000.0,USD,70000.0,US,0,US,M
2024,SE,FT,Machine Learning Engineer,331640.0,USD,331640.0,US,0,US,M
2022,SE,FT,Data Engineer,162000.0,USD,162000.0,US,100,US,M
2022,MI,FT,Data Engineer,160000.0,USD,160000.0,US,100,US,M
2023,EN,FT,Data Engineer,52500.0,USD,52500.0,US,0,US,M
2024,SE,FT,Data Analyst,185000.0,USD,185000.0,US,0,US,M
2023,SE,FT,Data Engineer,115000.0,USD,115000.0,US,100,US,M
2024,MI,FT,Data Engineer,27000.0,GBP,33750.0,GB,0,GB,M
2023,SE,FT,Data Scientist,171250.0,USD,171250.0,IE,0,IE,M
2023,SE,FT,Data Engineer,180000.0,USD,180000.0,US,0,US,M
2024,EN,FT,Data Science,198000.0,USD,198000.0,US,0,US,M
2022,MI,FT,Data Engineer,78000.0,USD,78000.0,BR,100,BR,M
2021,MI,FT,Data Engineer,110000.0,USD,110000.0,US,100,US,L
2023,MI,FT,Data Engineer,161500.0,USD,161500.0,US,100,US,M
2023,SE,FT,Data Analyst,135000.0,USD,135000.0,US,100,US,M
2024,SE,FT,Data Scientist,177700.0,USD,177700.0,US,0,US,M
2023,SE,FT,Data Scientist,203500.0,USD,203500.0,US,0,US,M
2023,SE,FT,Data Engineer,90000.0,USD,90000.0,US,0,US,M
2023,EN,FT,Data Engineer,220000.0,USD,220000.0,US,0,US,M
2023,SE,FT,Data Scientist,140250.0,USD,140250.0,US,100,US,M
2024,SE,FT,Business Intelligence Manager,66000.0,GBP,82500.0,GB,0,GB,M
2024,SE,FT,Cloud Database Engineer,102500.0,USD,102500.0,US,100,US,M
2022,SE,FT,Data Engineer,153600.0,USD,153600.0,US,0,US,M
2023,EX,FT,Data Manager,80000.0,USD,80000.0,US,0,US,M
2024,EN,FT,Data Analyst,115000.0,USD,115000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,140000.0,USD,140000.0,US,100,US,M
2024,MI,FT,Data Science Manager,267100.0,USD,267100.0,US,0,US,M
2021,EN,FT,Data Scientist,90000.0,USD,90000.0,US,100,US,S
2023,SE,FT,Data Analyst,75000.0,USD,75000.0,US,0,US,M
2022,MI,FT,Data Engineer,95000.0,USD,95000.0,US,0,US,M
2024,MI,FT,Applied Scientist,136000.0,USD,136000.0,US,0,US,L
2024,MI,FT,Data Scientist,115000.0,USD,115000.0,US,100,US,M
2023,SE,FT,Data Quality Analyst,82000.0,USD,82000.0,US,0,US,M
2023,SE,FT,Data Scientist,156000.0,USD,156000.0,CA,100,CA,M
2023,SE,FT,Data Analyst,180400.0,USD,180400.0,US,0,US,M
2023,SE,FT,Data Scientist,104000.0,USD,104000.0,US,100,US,M
2023,SE,FT,Data Scientist,180000.0,USD,180000.0,US,100,US,M
2023,MI,FT,Data Scientist,135000.0,USD,135000.0,US,0,US,M
2024,SE,FT,Machine Learning Engineer,164000.0,USD,164000.0,US,100,US,M
2024,MI,FT,Machine Learning Engineer,210100.0,USD,210100.0,US,0,US,M
2024,SE,FT,Data Analyst,169000.0,USD,169000.0,US,100,US,M
2023,EN,FT,Data Analyst,100000.0,USD,100000.0,US,50,US,M
2023,MI,FT,Data Engineer,130000.0,USD,130000.0,US,0,US,M
2024,MI,FT,Data Scientist,90000.0,USD,90000.0,US,100,US,M
2023,SE,FT,Data Engineer,127600.0,USD,127600.0,US,100,US,M
2024,SE,FT,Data Infrastructure Engineer,179900.0,USD,179900.0,US,100,US,M
2021,EN,FT,Data Science Consultant,54000.0,EUR,63831.0,DE,50,DE,L
2024,MI,FT,Data Management Specialist,69300.0,USD,69300.0,CA,0,CA,M
2024,MI,FT,Data Engineer,125000.0,USD,125000.0,US,0,US,M
2024,MI,FT,Research Engineer,118600.0,USD,118600.0,US,0,US,M
2023,SE,FT,Data Scientist,143750.0,USD,143750.0,US,0,US,M
2023,SE,FT,Data Engineer,266000.0,USD,266000.0,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,79600.0,USD,79600.0,US,0,US,L
2023,MI,FT,Data Scientist,150000.0,USD,150000.0,US,0,US,M
2023,SE,FT,Data Engineer,145000.0,USD,145000.0,US,0,US,M
2024,SE,FT,Data Scientist,159000.0,USD,159000.0,US,0,US,M
2023,SE,FT,Data Engineer,202500.0,USD,202500.0,US,0,US,M
2023,SE,FT,Data Scientist,134236.0,USD,134236.0,US,0,US,M
2024,SE,FT,Data Analyst,109100.0,USD,109100.0,US,0,US,M
2022,SE,FT,Data Engineer,84958.0,GBP,104611.0,GB,100,GB,M
2023,SE,FT,Data Scientist,162000.0,USD,162000.0,US,0,US,M
2022,SE,FT,Machine Learning Engineer,135000.0,USD,135000.0,US,100,US,M
2024,MI,FT,Data Engineer,128600.0,USD,128600.0,US,0,US,M
2022,SE,FT,Data Engineer,139860.0,USD,139860.0,US,0,US,M
2023,MI,FT,Data Engineer,152000.0,USD,152000.0,US,100,US,M
2023,SE,FT,Data Analyst,138860.0,USD,138860.0,US,0,US,M
2023,MI,FT,Data Engineer,73100.0,USD,73100.0,US,0,US,M
2023,SE,FT,Data Scientist,226000.0,USD,226000.0,US,100,US,M
2023,SE,FT,Data Analyst,110000.0,USD,110000.0,PL,100,PL,M
2023,EN,FT,Data Scientist,100000.0,USD,100000.0,US,0,US,M
2023,SE,FT,Data Scientist,324000.0,USD,324000.0,US,0,US,M
2023,SE,FT,Data Scientist,210000.0,USD,210000.0,US,0,US,M
2023,MI,FT,Data Engineer,40000.0,GBP,49216.0,GB,100,GB,M
2023,MI,FT,Data Scientist,180000.0,USD,180000.0,US,0,US,M
2024,SE,FT,Data Analyst,132500.0,USD,132500.0,US,100,US,M
2024,SE,FT,Analytics Engineer,250000.0,USD,250000.0,US,100,US,M
2023,SE,FT,Data Analyst,120000.0,USD,120000.0,GB,0,GB,M
2023,SE,FT,Data Scientist,106800.0,USD,106800.0,US,0,US,M
2024,MI,FT,Data Scientist,77040.0,EUR,85600.0,LV,0,LV,M
2021,SE,FT,Lead Data Engineer,276000.0,USD,276000.0,US,0,US,L
2023,SE,FT,Machine Learning Engineer,170600.0,USD,170600.0,US,0,US,M
2023,SE,FT,Data Analyst,92000.0,USD,92000.0,US,0,US,M
2024,EN,FT,Business Intelligence Analyst,80000.0,USD,80000.0,US,0,US,M
2024,SE,FT,Data Architect,117000.0,USD,117000.0,US,0,US,M
2023,SE,FT,Data Engineer,230000.0,USD,230000.0,US,0,US,M
2023,SE,FT,Data Engineer,385000.0,USD,385000.0,US,0,US,M
2023,SE,FT,Data Engineer,130000.0,USD,130000.0,US,0,US,M
2023,SE,FT,Data Engineer,163152.0,USD,163152.0,US,0,US,M
2024,SE,FT,Research Scientist,278700.0,USD,278700.0,US,0,US,M
2023,SE,FT,Data Engineer,160000.0,USD,160000.0,US,100,US,M
2023,SE,FT,Data Architect,149040.0,USD,149040.0,US,100,US,M
2024,EX,FT,Data Scientist,181900.0,USD,181900.0,US,0,US,M
2024,MI,FT,Machine Learning Engineer,126400.0,USD,126400.0,US,100,US,M
2022,SE,FT,Data Engineer,198800.0,USD,198800.0,US,0,US,M
2024,EN,FT,Data Analyst,93500.0,USD,93500.0,US,0,US,M
2023,SE,FT,Data Scientist,180000.0,USD,180000.0,US,0,US,M
2024,MI,FT,Data Engineer,120000.0,USD,120000.0,US,100,US,M
2024,SE,FT,Data Engineer,190000.0,USD,190000.0,US,100,US,M
2024,EX,FT,Data Engineer,190000.0,USD,190000.0,US,0,US,M
2023,MI,FT,Machine Learning Engineer,213900.0,USD,213900.0,US,0,US,M
2022,SE,FT,Data Engineer,134000.0,USD,134000.0,US,0,US,M
2023,EN,FT,Applied Scientist,141100.0,USD,141100.0,US,0,US,M
2024,MI,FT,Data Scientist,73100.0,USD,73100.0,US,0,US,M
2023,MI,FT,Machine Learning Engineer,160000.0,USD,160000.0,US,100,US,M
2024,SE,FT,Data Scientist,190000.0,USD,190000.0,US,100,US,M
2021,SE,FT,Data Engineer,65000.0,EUR,76833.0,RO,50,GB,S
2023,MI,FT,Machine Learning Infrastructure Engineer,171600.0,USD,171600.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,238000.0,USD,238000.0,US,0,US,M
2024,EN,FT,Data Scientist,26800.0,GBP,33500.0,GB,0,GB,M
2023,SE,FT,Data Engineer,160000.0,USD,160000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,143000.0,USD,143000.0,CA,100,CA,M
2024,SE,FT,Machine Learning Engineer,254000.0,USD,254000.0,US,0,US,M
2022,EN,FT,AI Scientist,50000.0,USD,50000.0,US,100,US,M
2023,SE,FT,Data Analyst,84870.0,USD,84870.0,US,0,US,M
2024,SE,FT,Data Management Consultant,100000.0,USD,100000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,163200.0,USD,163200.0,US,0,US,M
2023,SE,FT,Research Analyst,52200.0,EUR,56359.0,IT,100,IT,M
2024,SE,FT,Applied Scientist,260000.0,USD,260000.0,US,0,US,L
2021,MI,FT,Data Engineer,93150.0,USD,93150.0,US,0,US,M
2023,SE,FT,Data Scientist,187259.0,USD,187259.0,US,0,US,M
2024,EN,FT,Data Operations Analyst,95000.0,USD,95000.0,US,0,US,M
2023,SE,FT,Data Analyst,140000.0,USD,140000.0,US,0,US,M
2024,SE,FT,Data Science,237200.0,USD,237200.0,US,0,US,M
2024,SE,FT,Data Analyst,175520.0,USD,175520.0,US,0,US,M
2023,MI,FT,Data Analyst,85000.0,USD,85000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,215000.0,USD,215000.0,US,0,US,M
2023,EN,FT,BI Data Analyst,85000.0,USD,85000.0,CA,100,US,M
2024,SE,FT,Data Engineer,145000.0,USD,145000.0,US,0,US,M
2024,MI,FT,Data Analyst,107500.0,USD,107500.0,US,0,US,M
2022,EN,FT,Data Engineer,86000.0,USD,86000.0,US,100,US,L
2024,EN,FT,Data Engineer,87550.0,USD,87550.0,US,100,US,M
